Date/Time,COL,NG,NUC,OTH,SUN,WAT,WND
2019-09-11 05:00:00-05:00,6519,14990,4992,24,0,1,13110
2019-09-11 06:00:00-05:00,6811,17081,4994,28,0,1,12367
2019-09-11 07:00:00-05:00,7835,19383,4995,28,0,64,11971
2019-09-11 08:00:00-05:00,8012,20171,4995,26,7,87,11584
2019-09-11 09:00:00-05:00,8233,21062,4996,26,312,112,10682
2019-09-11 10:00:00-05:00,8649,21362,4996,28,831,73,11478
2019-09-11 11:00:00-05:00,8944,22386,4995,25,1057,110,12822
2019-09-11 12:00:00-05:00,9577,24576,4996,28,1279,110,13200
2019-09-11 13:00:00-05:00,10642,26370,4994,29,1486,109,13776
2019-09-11 14:00:00-05:00,12369,28298,4991,37,1451,107,13459
2019-09-11 15:00:00-05:00,12610,29809,4989,39,1077,91,14449
2019-09-11 16:00:00-05:00,12715,30792,4988,35,1041,91,14148
2019-09-11 17:00:00-05:00,12926,31791,4988,27,503,66,13053
2019-09-11 18:00:00-05:00,13010,31241,4988,19,296,62,12581
2019-09-11 19:00:00-05:00,12965,30022,4989,22,159,40,11726
2019-09-11 20:00:00-05:00,13070,29568,4989,24,28,40,9925
2019-09-11 21:00:00-05:00,12724,29019,4990,22,0,40,9651
2019-09-11 22:00:00-05:00,11178,25928,4991,23,0,40,11400
2019-09-11 23:00:00-05:00,9757,22026,4993,25,0,40,12798
2019-09-12 00:00:00-05:00,8095,18910,4998,24,0,3,13838
2019-09-12 01:00:00-05:00,7398,16820,4998,30,0,1,13790
2019-09-12 02:00:00-05:00,6578,15815,4996,28,0,25,13478
2019-09-12 03:00:00-05:00,6340,15648,4995,24,0,1,12370
2019-09-12 04:00:00-05:00,6316,15549,4995,25,0,1,11687
2019-09-12 05:00:00-05:00,6519,16045,4995,27,0,1,11077
2019-09-12 06:00:00-05:00,6983,17607,4996,25,0,1,10534
2019-09-12 07:00:00-05:00,7479,20119,4996,24,0,36,10331
2019-09-12 08:00:00-05:00,7394,20636,4997,21,19,44,10547
2019-09-12 09:00:00-05:00,7890,21829,4998,17,448,69,9857
2019-09-12 10:00:00-05:00,8249,23089,4995,17,1204,73,10670
2019-09-12 11:00:00-05:00,8614,25533,4996,18,1330,108,11335
2019-09-12 12:00:00-05:00,10076,28012,4996,23,1456,108,10513
2019-09-12 13:00:00-05:00,11712,30254,4995,22,1558,108,9568
2019-09-12 14:00:00-05:00,12456,33553,4993,28,1565,108,8457
2019-09-12 15:00:00-05:00,12658,36634,4990,32,1542,89,7216
2019-09-12 16:00:00-05:00,12695,38133,4987,31,1428,90,7119
2019-09-12 17:00:00-05:00,12730,39160,4986,27,1248,67,7085
2019-09-12 18:00:00-05:00,12688,39055,4986,24,846,65,7050
2019-09-12 19:00:00-05:00,12720,37692,4987,20,387,40,7340
2019-09-12 20:00:00-05:00,12708,36033,4988,18,71,40,6921
2019-09-12 21:00:00-05:00,12703,33648,4989,20,0,40,7914
2019-09-12 22:00:00-05:00,12166,28500,4990,20,0,40,10526
2019-09-12 23:00:00-05:00,10381,25136,4991,19,0,40,11618
2019-09-13 00:00:00-05:00,9515,22762,4992,24,0,2,10728
2019-09-13 01:00:00-05:00,10119,21517,4992,25,0,0,8225
2019-09-13 02:00:00-05:00,9448,21079,4993,19,0,25,6649
2019-09-13 03:00:00-05:00,8429,20337,4994,21,0,0,6867
2019-09-13 04:00:00-05:00,7755,19841,4994,21,0,0,6987
2019-09-13 05:00:00-05:00,7863,20203,4995,25,0,0,6397
2019-09-13 06:00:00-05:00,9549,21634,4995,26,0,0,4876
2019-09-13 07:00:00-05:00,11358,23455,4996,28,0,36,3796
2019-09-13 08:00:00-05:00,11494,24167,4996,25,8,45,3434
2019-09-13 09:00:00-05:00,11531,25920,4997,26,234,70,2793
2019-09-13 10:00:00-05:00,11616,29423,4997,25,986,95,1496
2019-09-13 11:00:00-05:00,12398,32455,4997,19,1285,133,1068
2019-09-13 12:00:00-05:00,12904,34985,4997,18,1386,133,1315
2019-09-13 13:00:00-05:00,13025,37533,4995,19,1323,109,1577
2019-09-13 14:00:00-05:00,13032,39354,4995,20,1379,65,2332
2019-09-13 15:00:00-05:00,13039,40616,4995,27,1374,89,3061
2019-09-13 16:00:00-05:00,13082,40724,4995,33,1419,91,3778
2019-09-13 17:00:00-05:00,13120,40613,4994,28,1135,68,4326
2019-09-13 18:00:00-05:00,13010,39864,4994,18,877,65,4399
2019-09-13 19:00:00-05:00,13129,37389,4994,24,695,41,4483
2019-09-13 20:00:00-05:00,12734,36184,4994,15,351,40,4158
2019-09-13 21:00:00-05:00,12557,33613,4995,15,290,74,4864
2019-09-13 22:00:00-05:00,12275,29791,4995,17,164,40,6339
2019-09-13 23:00:00-05:00,11515,27086,4996,19,0,40,6725
2019-09-14 00:00:00-05:00,11140,24483,4996,18,0,2,6388
2019-09-14 01:00:00-05:00,10531,21765,4997,16,0,0,6439
2019-09-14 02:00:00-05:00,8975,20921,4999,15,0,25,6346
2019-09-14 03:00:00-05:00,8045,20192,4999,15,0,0,6183
2019-09-14 04:00:00-05:00,7349,19414,4998,15,0,0,6237
2019-09-14 05:00:00-05:00,7042,19034,4997,15,0,0,6215
2019-09-14 06:00:00-05:00,7021,19063,4997,16,0,0,6229
2019-09-14 07:00:00-05:00,7159,19474,4997,16,0,35,6025
2019-09-14 08:00:00-05:00,7447,20326,4998,15,16,44,5305
2019-09-14 09:00:00-05:00,8611,22161,4998,17,552,69,3913
2019-09-14 10:00:00-05:00,10692,24709,4999,17,1429,72,2709
2019-09-14 11:00:00-05:00,11669,27698,4998,18,1613,107,3399
2019-09-14 12:00:00-05:00,12024,30735,4998,18,1633,108,4529
2019-09-14 13:00:00-05:00,12434,34095,4997,24,1589,108,4600
2019-09-14 14:00:00-05:00,12460,37638,4997,27,1515,65,3948
2019-09-14 15:00:00-05:00,12400,40151,4994,28,1372,88,3452
2019-09-14 16:00:00-05:00,12358,40857,4992,25,1373,90,3674
2019-09-14 17:00:00-05:00,12316,40670,4990,21,1442,66,4156
2019-09-14 18:00:00-05:00,12299,39320,4991,23,1258,66,4807
2019-09-14 19:00:00-05:00,12411,37256,4991,25,854,43,5365
2019-09-14 20:00:00-05:00,12451,35621,4991,22,114,40,5114
2019-09-14 21:00:00-05:00,12418,33229,4992,22,0,41,5481
2019-09-14 22:00:00-05:00,12259,29422,4992,19,0,40,6643
2019-09-14 23:00:00-05:00,11891,25784,4993,20,0,40,7644
2019-09-15 00:00:00-05:00,11081,23003,4992,21,0,2,7988
2019-09-15 01:00:00-05:00,9610,21494,4991,22,0,1,7735
2019-09-15 02:00:00-05:00,8082,20526,4990,20,0,25,7781
2019-09-15 03:00:00-05:00,7215,19548,4990,20,0,1,7787
2019-09-15 04:00:00-05:00,6840,19200,4989,20,0,0,7185
2019-09-15 05:00:00-05:00,6820,19184,4990,22,0,1,6307
2019-09-15 06:00:00-05:00,6830,19237,4990,23,0,1,5892
2019-09-15 07:00:00-05:00,6960,19520,4990,16,0,35,5364
2019-09-15 08:00:00-05:00,7295,20223,4990,17,14,43,4662
2019-09-15 09:00:00-05:00,8338,22074,4985,17,524,65,3521
2019-09-15 10:00:00-05:00,10595,25154,4980,18,1402,73,1577
2019-09-15 11:00:00-05:00,11760,28102,4979,17,1614,108,1988
2019-09-15 12:00:00-05:00,12428,30748,4978,20,1645,108,2879
2019-09-15 13:00:00-05:00,12752,33827,4977,19,1625,107,3018
2019-09-15 14:00:00-05:00,12854,36600,4977,20,1560,71,3087
2019-09-15 15:00:00-05:00,13015,38456,4976,26,1457,96,3704
2019-09-15 16:00:00-05:00,13019,39082,4976,25,1498,96,4545
2019-09-15 17:00:00-05:00,12947,39537,4976,24,1409,71,5010
2019-09-15 18:00:00-05:00,12948,38486,4975,18,1280,70,5918
2019-09-15 19:00:00-05:00,13006,37154,4975,18,816,50,6087
2019-09-15 20:00:00-05:00,13086,36355,4974,21,108,46,5631
2019-09-15 21:00:00-05:00,12958,34382,4968,17,0,45,5859
2019-09-15 22:00:00-05:00,12684,29697,4965,16,0,45,7583
2019-09-15 23:00:00-05:00,11799,25687,4965,14,0,46,8653
2019-09-16 00:00:00-05:00,10010,22689,4964,14,0,8,9437
2019-09-16 01:00:00-05:00,8664,20180,4965,14,0,7,10034
2019-09-16 02:00:00-05:00,8166,18508,4966,16,0,25,9943
2019-09-16 03:00:00-05:00,8109,17686,4966,15,0,1,9364
2019-09-16 04:00:00-05:00,8008,17527,4967,14,0,0,8696
2019-09-16 05:00:00-05:00,8112,18038,4967,18,0,0,8093
2019-09-16 06:00:00-05:00,8606,19570,4968,20,0,0,7487
2019-09-16 07:00:00-05:00,10144,21326,4969,19,0,35,6968
2019-09-16 08:00:00-05:00,10846,21873,4969,16,18,44,6325
2019-09-16 09:00:00-05:00,11733,23542,4969,18,515,68,4683
2019-09-16 10:00:00-05:00,12381,27229,4970,19,1421,71,3041
2019-09-16 11:00:00-05:00,12962,30296,4970,20,1321,107,3466
2019-09-16 12:00:00-05:00,12994,33954,4970,24,1562,107,3285
2019-09-16 13:00:00-05:00,12742,36964,4970,24,1493,106,2926
2019-09-16 14:00:00-05:00,12709,39274,4970,32,1412,72,3061
2019-09-16 15:00:00-05:00,12757,40204,4970,35,1322,96,3493
2019-09-16 16:00:00-05:00,12883,40802,4969,34,1183,97,4116
2019-09-16 17:00:00-05:00,12856,40327,4970,21,932,72,4861
2019-09-16 18:00:00-05:00,12884,39060,4970,24,934,72,5501
2019-09-16 19:00:00-05:00,12937,37113,4970,20,780,49,5774
2019-09-16 20:00:00-05:00,13012,35968,4971,18,140,47,5477
2019-09-16 21:00:00-05:00,12553,34292,4970,19,0,47,6086
2019-09-16 22:00:00-05:00,12231,30039,4971,19,0,47,7445
2019-09-16 23:00:00-05:00,11225,26126,4971,18,0,47,8552
2019-09-17 00:00:00-05:00,9876,22921,4971,21,0,44,8979
2019-09-17 01:00:00-05:00,8380,20983,4972,19,0,8,9273
2019-09-17 02:00:00-05:00,7257,19655,4978,18,0,24,9334
2019-09-17 03:00:00-05:00,6747,18906,4983,18,0,1,8988
2019-09-17 04:00:00-05:00,6558,18423,4990,18,0,0,8684
2019-09-17 05:00:00-05:00,6659,18819,5000,20,0,0,8214
2019-09-17 06:00:00-05:00,7406,20232,5005,19,0,0,7506
2019-09-17 07:00:00-05:00,8464,22190,5005,21,0,35,6920
2019-09-17 08:00:00-05:00,10062,22458,5004,20,14,43,5940
2019-09-17 09:00:00-05:00,11290,23084,5004,19,529,67,4434
2019-09-17 10:00:00-05:00,12444,25297,5005,18,1419,73,2786
2019-09-17 11:00:00-05:00,12402,27240,5005,18,1615,108,3404
2019-09-17 12:00:00-05:00,12313,29429,5007,18,1633,108,3990
2019-09-17 13:00:00-05:00,12645,32185,5006,25,1612,109,3620
2019-09-17 14:00:00-05:00,12998,34866,5007,31,1593,74,3067
2019-09-17 15:00:00-05:00,13024,36634,5006,30,1519,99,3068
2019-09-17 16:00:00-05:00,13011,37437,5004,28,1380,100,3399
2019-09-17 17:00:00-05:00,13019,37575,5004,24,1238,75,3846
2019-09-17 18:00:00-05:00,12995,36343,5005,22,1323,52,4419
2019-09-17 19:00:00-05:00,13014,34513,5005,19,862,47,5291
2019-09-17 20:00:00-05:00,13068,33119,5005,20,120,47,5839
2019-09-17 21:00:00-05:00,12241,31817,5004,20,0,47,7220
2019-09-17 22:00:00-05:00,11691,27620,5005,17,0,47,9170
2019-09-17 23:00:00-05:00,10289,23874,5005,19,0,46,10618
2019-09-18 00:00:00-05:00,8565,21163,5005,19,0,10,11342
2019-09-18 01:00:00-05:00,7760,18822,5006,20,0,8,11790
2019-09-18 02:00:00-05:00,7306,17413,5006,18,0,8,11755
2019-09-18 03:00:00-05:00,6765,16707,5006,18,0,8,11350
2019-09-18 04:00:00-05:00,6786,16761,5007,19,0,8,10477
2019-09-18 05:00:00-05:00,7072,17256,5007,18,0,8,9604
2019-09-18 06:00:00-05:00,7938,18829,5007,18,0,8,8808
2019-09-18 07:00:00-05:00,9517,21279,5007,20,0,42,7766
2019-09-18 08:00:00-05:00,10302,22416,5007,19,12,94,6507
2019-09-18 09:00:00-05:00,11018,23713,5007,21,523,123,4734
2019-09-18 10:00:00-05:00,11601,26120,5008,17,1401,130,3150
2019-09-18 11:00:00-05:00,11710,28482,5008,23,1532,55,3342
2019-09-18 12:00:00-05:00,12008,31654,5014,19,1553,48,2569
2019-09-18 13:00:00-05:00,12239,34821,5014,26,1530,74,1928
2019-09-18 14:00:00-05:00,12221,37826,5009,29,1542,90,1569
2019-09-18 15:00:00-05:00,12316,39870,5007,31,1513,93,1503
2019-09-18 16:00:00-05:00,12352,40756,5007,26,1331,93,2087
2019-09-18 17:00:00-05:00,12294,40870,5007,16,1335,94,3127
2019-09-18 18:00:00-05:00,12262,40138,5006,15,1107,67,4201
2019-09-18 19:00:00-05:00,12168,38595,5005,16,520,101,4961
2019-09-18 20:00:00-05:00,12281,36172,5005,20,42,65,5615
2019-09-18 21:00:00-05:00,12235,33238,5006,15,0,42,7218
2019-09-18 22:00:00-05:00,12179,28586,5007,16,0,40,9177
2019-09-18 23:00:00-05:00,11221,24369,5007,15,0,40,10274
2019-09-19 00:00:00-05:00,10222,21455,5007,15,0,2,10418
2019-09-19 01:00:00-05:00,8343,19987,5007,13,0,0,10785
2019-09-19 02:00:00-05:00,7664,18781,5007,14,0,5,10737
2019-09-19 03:00:00-05:00,7420,18321,5007,15,0,5,10181
2019-09-19 04:00:00-05:00,7535,18481,5007,13,0,5,9038
2019-09-19 05:00:00-05:00,7972,19318,5008,15,0,5,7922
2019-09-19 06:00:00-05:00,9114,21135,5008,14,0,5,6647
2019-09-19 07:00:00-05:00,10837,23540,5008,16,0,40,5832
2019-09-19 08:00:00-05:00,11139,24811,5007,13,10,39,5160
2019-09-19 09:00:00-05:00,11749,25404,5007,13,317,7,4145
2019-09-19 10:00:00-05:00,11732,26754,5007,15,1012,45,3759
2019-09-19 11:00:00-05:00,11750,27963,5007,17,1367,45,3875
2019-09-19 12:00:00-05:00,11913,29240,5007,17,1449,46,3597
2019-09-19 13:00:00-05:00,12149,30788,5007,18,1398,72,3193
2019-09-19 14:00:00-05:00,12226,31865,5006,20,1383,92,3237
2019-09-19 15:00:00-05:00,12187,32463,5006,19,1226,91,3929
2019-09-19 16:00:00-05:00,12097,31461,5006,19,1023,91,5484
2019-09-19 17:00:00-05:00,12241,30399,5006,22,543,91,6810
2019-09-19 18:00:00-05:00,12160,29378,5007,17,391,67,7636
2019-09-19 19:00:00-05:00,11678,27464,5007,19,298,67,8971
2019-09-19 20:00:00-05:00,11647,26420,5007,13,62,67,9432
2019-09-19 21:00:00-05:00,11295,26120,5007,18,0,41,9668
2019-09-19 22:00:00-05:00,10405,23901,5007,18,0,39,10544
2019-09-19 23:00:00-05:00,9115,21684,5008,17,0,2,11237
2019-09-20 00:00:00-05:00,8185,19739,5007,19,0,0,11161
2019-09-20 01:00:00-05:00,8111,17701,5007,20,0,0,11088
2019-09-20 02:00:00-05:00,7882,16623,5008,18,0,0,10804
2019-09-20 03:00:00-05:00,7752,16511,5008,18,0,0,10206
2019-09-20 04:00:00-05:00,7687,16804,5009,20,0,0,9518
2019-09-20 05:00:00-05:00,8083,18074,5009,20,0,0,8118
2019-09-20 06:00:00-05:00,8833,19779,5010,20,0,35,7285
2019-09-20 07:00:00-05:00,10218,21747,5010,21,0,35,7157
2019-09-20 08:00:00-05:00,10566,22265,5010,21,5,35,7545
2019-09-20 09:00:00-05:00,10681,22939,5009,20,327,44,7647
2019-09-20 10:00:00-05:00,10887,23654,5009,18,915,39,8999
2019-09-20 11:00:00-05:00,10979,24878,5009,19,1114,39,10527
2019-09-20 12:00:00-05:00,11847,26157,5008,19,1372,40,10601
2019-09-20 13:00:00-05:00,12133,28133,5009,20,1488,66,10738
2019-09-20 14:00:00-05:00,12233,29029,5008,18,1472,91,11271
2019-09-20 15:00:00-05:00,12119,29726,5008,19,1390,91,12440
2019-09-20 16:00:00-05:00,11975,30870,5008,31,1184,91,12727
2019-09-20 17:00:00-05:00,12019,31298,5007,29,615,91,12590
2019-09-20 18:00:00-05:00,11976,30666,5007,23,245,66,12245
2019-09-20 19:00:00-05:00,11924,27939,5007,16,131,67,12643
2019-09-20 20:00:00-05:00,12072,27277,5006,20,26,67,11361
2019-09-20 21:00:00-05:00,12123,26883,5007,17,0,40,10635
2019-09-20 22:00:00-05:00,11945,25125,5007,15,0,2,10550
2019-09-20 23:00:00-05:00,11042,21879,5008,19,0,0,11863
2019-09-21 00:00:00-05:00,10125,19423,5008,15,0,0,12435
2019-09-21 01:00:00-05:00,8498,17368,5009,15,0,0,13832
2019-09-21 02:00:00-05:00,7712,15162,5009,16,0,0,14766
2019-09-21 03:00:00-05:00,7078,14175,5010,14,0,0,14977
2019-09-21 04:00:00-05:00,6536,14036,5010,16,0,0,14696
2019-09-21 05:00:00-05:00,6631,14594,5011,16,0,0,13469
2019-09-21 06:00:00-05:00,6827,15014,5011,19,0,0,13060
2019-09-21 07:00:00-05:00,7297,15569,5012,22,0,36,12524
2019-09-21 08:00:00-05:00,7414,16924,5013,22,2,44,11723
2019-09-21 09:00:00-05:00,7805,17994,5013,23,81,43,12224
2019-09-21 10:00:00-05:00,7807,18986,5012,22,156,2,14616
2019-09-21 11:00:00-05:00,8219,20375,5013,25,356,39,15869
2019-09-21 12:00:00-05:00,9098,22988,5012,19,639,40,15284
2019-09-21 13:00:00-05:00,9902,25065,5011,20,739,66,14999
2019-09-21 14:00:00-05:00,10375,27674,5010,24,661,91,14270
2019-09-21 15:00:00-05:00,10579,29597,5010,31,670,91,13795
2019-09-21 16:00:00-05:00,10668,30412,5008,27,699,91,13689
2019-09-21 17:00:00-05:00,10704,30869,5008,35,565,91,13573
2019-09-21 18:00:00-05:00,10626,30822,5008,29,369,67,13344
2019-09-21 19:00:00-05:00,10809,29380,5008,18,104,67,12867
2019-09-21 20:00:00-05:00,10832,28721,5008,22,3,67,11684
2019-09-21 21:00:00-05:00,10630,27436,5009,16,0,3,11596
2019-09-21 22:00:00-05:00,10582,25646,5009,19,0,0,11363
2019-09-21 23:00:00-05:00,10400,23537,5010,20,0,0,10823
2019-09-22 00:00:00-05:00,9847,21294,5010,20,0,0,10822
2019-09-22 01:00:00-05:00,9666,19142,5011,17,0,0,10540
2019-09-22 02:00:00-05:00,7597,18433,5011,15,0,0,11176
2019-09-22 03:00:00-05:00,6457,17137,5012,16,0,0,11914
2019-09-22 04:00:00-05:00,6462,16694,5012,17,0,0,11087
2019-09-22 05:00:00-05:00,6287,16217,5013,14,0,0,10928
2019-09-22 06:00:00-05:00,6030,15712,5013,15,0,0,11482
2019-09-22 07:00:00-05:00,6282,16254,5013,17,0,35,10914
2019-09-22 08:00:00-05:00,6566,17237,5014,18,4,35,9837
2019-09-22 09:00:00-05:00,7578,19506,5013,22,138,9,8483
2019-09-22 10:00:00-05:00,9073,21199,5013,21,463,39,8770
2019-09-22 11:00:00-05:00,8446,24054,5013,24,921,40,9838
2019-09-22 12:00:00-05:00,9146,26975,5012,21,1160,40,9583
2019-09-22 13:00:00-05:00,10471,30693,5010,29,1054,41,7558
2019-09-22 14:00:00-05:00,10674,34097,5008,31,1292,65,5679
2019-09-22 15:00:00-05:00,11095,37088,5006,37,1365,82,4219
2019-09-22 16:00:00-05:00,11340,38886,5005,24,1193,91,3288
2019-09-22 17:00:00-05:00,11526,40030,5003,18,916,124,2288
2019-09-22 18:00:00-05:00,11663,40111,5003,14,793,65,2148
2019-09-22 19:00:00-05:00,11654,38461,5004,14,576,60,3117
2019-09-22 20:00:00-05:00,11637,37625,5005,26,44,41,3246
2019-09-22 21:00:00-05:00,11754,36020,5005,22,0,40,3899
2019-09-22 22:00:00-05:00,11965,32555,5006,23,0,4,4602
2019-09-22 23:00:00-05:00,11751,29064,5007,25,0,2,5196
2019-09-23 00:00:00-05:00,11565,25552,5007,28,0,2,5259
2019-09-23 01:00:00-05:00,11134,23593,5008,27,0,2,4772
2019-09-23 02:00:00-05:00,10597,22314,5008,26,0,8,4656
2019-09-23 03:00:00-05:00,9726,21623,5009,26,0,8,4840
2019-09-23 04:00:00-05:00,9133,21471,5010,27,0,8,4817
2019-09-23 05:00:00-05:00,9124,21570,5010,27,0,8,4787
2019-09-23 06:00:00-05:00,10455,22454,5011,29,0,8,4270
2019-09-23 07:00:00-05:00,11260,24574,5010,29,0,43,4008
2019-09-23 08:00:00-05:00,11782,25005,5010,27,7,51,3700
2019-09-23 09:00:00-05:00,12144,26022,5011,35,357,52,2902
2019-09-23 10:00:00-05:00,12516,28489,5010,30,998,38,2133
2019-09-23 11:00:00-05:00,12482,32078,5011,27,985,8,1883
2019-09-23 12:00:00-05:00,12792,35139,5011,34,1167,44,1893
2019-09-23 13:00:00-05:00,12776,38213,5010,36,1250,48,1773
2019-09-23 14:00:00-05:00,12823,40519,5008,27,1505,67,1678
2019-09-23 15:00:00-05:00,12839,41631,5006,27,1299,68,2322
2019-09-23 16:00:00-05:00,12886,41414,5003,29,883,67,3449
2019-09-23 17:00:00-05:00,12901,40508,5001,18,719,67,4640
2019-09-23 18:00:00-05:00,12815,39506,5000,21,534,67,5775
2019-09-23 19:00:00-05:00,12845,37903,5001,17,307,66,6204
2019-09-23 20:00:00-05:00,12892,35691,5002,23,52,41,6980
2019-09-23 21:00:00-05:00,12969,33405,5003,15,0,41,7623
2019-09-23 22:00:00-05:00,12914,30584,5005,9,0,2,7352
2019-09-23 23:00:00-05:00,12678,26551,5005,11,0,0,7862
2019-09-24 00:00:00-05:00,11819,23258,5006,9,0,0,8237
2019-09-24 01:00:00-05:00,10010,21876,5007,8,0,0,8303
2019-09-24 02:00:00-05:00,8726,21204,5007,11,0,6,7841
2019-09-24 03:00:00-05:00,7821,20802,5008,12,0,6,7656
2019-09-24 04:00:00-05:00,7678,20616,5008,12,0,6,7060
2019-09-24 05:00:00-05:00,7733,20945,5009,12,0,6,6840
2019-09-24 06:00:00-05:00,8626,21975,5010,14,0,6,6510
2019-09-24 07:00:00-05:00,9807,23235,5009,15,0,41,6501
2019-09-24 08:00:00-05:00,10716,23272,5010,14,3,91,6153
2019-09-24 09:00:00-05:00,10610,24297,5010,23,364,85,5820
2019-09-24 10:00:00-05:00,10755,25929,5010,29,1211,93,5912
2019-09-24 11:00:00-05:00,11561,27639,5010,29,1484,48,6381
2019-09-24 12:00:00-05:00,12133,29373,5008,30,1578,48,7077
2019-09-24 13:00:00-05:00,12309,32221,5008,28,1571,48,7204
2019-09-24 14:00:00-05:00,12452,35951,5007,29,1573,67,6084
2019-09-24 15:00:00-05:00,12587,38781,5006,34,1462,69,5226
2019-09-24 16:00:00-05:00,12643,39924,5006,34,1394,70,5303
2019-09-24 17:00:00-05:00,12604,40474,5005,31,984,70,5485
2019-09-24 18:00:00-05:00,12661,39698,5004,22,752,69,5756
2019-09-24 19:00:00-05:00,12664,37473,5004,20,531,65,6072
2019-09-24 20:00:00-05:00,12591,35312,5005,25,31,40,6905
2019-09-24 21:00:00-05:00,12496,32075,5005,18,0,40,8758
2019-09-24 22:00:00-05:00,12145,27907,5005,17,0,40,10148
2019-09-24 23:00:00-05:00,11025,24105,5006,16,0,3,11351
2019-09-25 00:00:00-05:00,9204,21155,5007,18,0,1,12236
2019-09-25 01:00:00-05:00,7723,19065,5008,19,0,1,12663
2019-09-25 02:00:00-05:00,6455,17259,5008,22,0,25,13297
2019-09-25 03:00:00-05:00,6225,16682,5008,21,0,2,12752
2019-09-25 04:00:00-05:00,6138,16420,5009,20,0,1,12359
2019-09-25 05:00:00-05:00,6289,16906,5009,19,0,0,11719
2019-09-25 06:00:00-05:00,6979,17834,5010,23,0,1,11403
2019-09-25 07:00:00-05:00,7804,19406,5009,21,0,36,11360
2019-09-25 08:00:00-05:00,8214,20196,5010,23,7,38,10939
2019-09-25 09:00:00-05:00,9031,21671,5009,21,307,66,9359
2019-09-25 10:00:00-05:00,10484,23510,5009,21,989,67,8185
2019-09-25 11:00:00-05:00,11408,26282,5012,22,1522,67,7402
2019-09-25 12:00:00-05:00,12277,29238,5014,23,1621,67,6095
2019-09-25 13:00:00-05:00,12582,33588,5011,23,1626,67,4801
2019-09-25 14:00:00-05:00,12631,37867,5005,26,1604,51,4060
2019-09-25 15:00:00-05:00,12657,40494,5003,27,1544,50,4400
2019-09-25 16:00:00-05:00,12609,41455,5001,38,1545,49,5170
2019-09-25 17:00:00-05:00,12292,42363,4999,36,1441,50,5423
2019-09-25 18:00:00-05:00,12350,41939,4999,31,1096,50,5564
2019-09-25 19:00:00-05:00,12638,39785,4999,27,680,49,5869
2019-09-25 20:00:00-05:00,12676,37636,5000,28,74,48,6224
2019-09-25 21:00:00-05:00,12627,34242,5001,25,0,48,7599
2019-09-25 22:00:00-05:00,12544,29877,5002,23,0,47,8810
2019-09-25 23:00:00-05:00,12069,25273,5003,24,0,10,9992
2019-09-26 00:00:00-05:00,10201,21923,5004,23,0,43,11119
2019-09-26 01:00:00-05:00,8438,18974,5005,22,0,9,12441
2019-09-26 02:00:00-05:00,7210,17361,5006,22,0,26,12813
2019-09-26 03:00:00-05:00,6752,16821,5006,23,0,1,12165
2019-09-26 04:00:00-05:00,6546,16267,5006,25,0,2,11982
2019-09-26 05:00:00-05:00,6798,16940,5008,26,0,2,10662
2019-09-26 06:00:00-05:00,6917,18887,5008,26,0,2,9794
2019-09-26 07:00:00-05:00,7946,21220,5009,19,0,35,8926
2019-09-26 08:00:00-05:00,8596,22365,5009,20,7,43,7778
2019-09-26 09:00:00-05:00,9189,23838,5009,21,483,64,6237
2019-09-26 10:00:00-05:00,9928,26299,5009,21,1409,67,4734
2019-09-26 11:00:00-05:00,11210,28729,5009,24,1573,67,4128
2019-09-26 12:00:00-05:00,12093,32670,5008,24,1615,67,2700
2019-09-26 13:00:00-05:00,12156,36722,5007,28,1606,67,1849
2019-09-26 14:00:00-05:00,12364,39209,5005,24,1580,46,2430
2019-09-26 15:00:00-05:00,12277,41192,5000,22,1553,44,3180
2019-09-26 16:00:00-05:00,12538,41904,4997,25,1483,45,3806
2019-09-26 17:00:00-05:00,12827,41797,4997,20,1427,44,4508
2019-09-26 18:00:00-05:00,12477,40779,4998,34,1177,44,5424
2019-09-26 19:00:00-05:00,12382,37780,4998,29,764,44,6574
2019-09-26 20:00:00-05:00,12716,34472,4999,24,61,44,8098
2019-09-26 21:00:00-05:00,12461,29820,5001,24,0,44,11136
2019-09-26 22:00:00-05:00,11383,25281,5001,21,0,44,13567
2019-09-26 23:00:00-05:00,10049,22154,5002,21,0,6,14183
2019-09-27 00:00:00-05:00,9229,18832,5003,21,0,5,14398
